assistedflash,assister_X,assister_Y,assister_Z,assister_health,assister_place,assister_name,assister_steamid,assister_side,attacker_X,attacker_Y,attacker_Z,attacker_health,attacker_place,attacker_name,attacker_steamid,attacker_side,attackerblind,attackerinair,ct_side,distance,dmg_armor,dmg_health,dominated,headshot,hitgroup,noreplay,noscope,penetrated,revenge,t_side,thrusmoke,tick,victim_X,victim_Y,victim_Z,victim_health,victim_place,victim_name,victim_steamid,victim_side,weapon,weapon_fauxitemid,weapon_itemid,weapon_originalowner_xuid,wipe,round_num
false,,,,,,,,,1636.7946,1961.9036,176.03125,65,CTSpawn,ropz,76561197991272318,ct,false,false,ct,13.024964,0,119,0,true,head,false,false,0,0,t,false,5305,1844.1869,1494.3118,160.03125,100,Arch,saadzin,76561198100494962,t,elite,17293822569105784834,11081995323,"",0,1
false,,,,,,,,,1656.1029,2391.0737,160.03125,65,CTSpawn,ropz,76561197991272318,ct,false,false,ct,20.085892,0,105,0,true,head,false,false,0,0,t,false,5571,2442.7249,2340.0464,129.3463,100,CTSpawn,lux,76561198074017668,t,elite,17293822569105784834,11081995323,"",0,1
false,1863.1515,2615.1912,124.031845,100.0,CTSpawn,apEX,76561197989744167,ct,2330.7327,1462.2218,159.75706,100,Library,ZywOo,76561198113666193,ct,false,false,ct,19.668066,7,15,0,false,chest,false,false,0,0,t,false,5746,2503.7598,2216.036,131.92128,9,CTSpawn,latto,76561198850020186,t,usp_silencer,17293822569135734845,14293785255,"",0,1
false,,,,,,,,,1848.8569,1240.6666,169.53125,89,Arch,mezii,76561197973140692,ct,false,false,ct,13.970947,0,126,0,true,head,false,false,0,0,t,false,5858,1385.9733,943.3756,156.66167,100,TopofMid,n1ssim,76561198061763596,t,usp_silencer,17293822569121710141,42100201314,"",0,1
false,,,,,,,,,1190.1917,2860.3962,128.0315,100,Ruins,dumau,76561198194325317,t,false,false,ct,17.30422,0,24,0,false,chest,false,false,0,0,t,false,5943,1866.2751,2776.5522,124.03185,4,CTSpawn,apEX,76561197989744167,ct,glock,17293822569157230596,43843942286,"",0,1
false,,,,,,,,,2250.2214,2699.0303,128.43344,90,CTSpawn,ZywOo,76561198113666193,ct,false,false,ct,26.900196,0,114,0,true,head,false,false,0,0,t,false,6287,1201.2777,2845.2322,128.69547,100,Ruins,dumau,76561198194325317,t,usp_silencer,17293822569135734845,14293785255,"",0,1
false,,,,,,,,,2476.0215,-48.7677,106.125114,100,Pit,ropz,76561197991272318,ct,false,false,ct,13.112988,4,22,0,false,chest,false,false,0,0,t,false,10200,2000.1709,-81.04968,293.34375,6,Balcony,latto,76561198850020186,t,m4a1,17293822569184952336,40249609943,"",0,2
false,2476.1982,-192.72363,94.32118,100.0,Pit,ropz,76561197991272318,ct,1862.3483,334.5889,161.03122,100,BombsiteA,mezii,76561197973140692,ct,false,false,ct,17.175161,4,12,0,false,chest,false,false,0,0,t,false,10302,2128.2358,-282.41504,246.48965,4,Balcony,n1ssim,76561198061763596,t,mp9,17293822569177022498,40458558849,"",0,2
false,,,,,,,,,2468.672,-70.79956,104.14549,100,Pit,ropz,76561197991272318,ct,false,false,ct,13.983755,5,27,0,false,stomach,false,false,0,0,t,false,10423,1974.9948,166.66896,158.25096,15,BombsiteA,lux,76561198074017668,t,m4a1,17293822569184952336,40249609943,"",0,2
true,2169.35,305.14883,160.03125,100.0,BombsiteA,mezii,76561197973140692,ct,1368.2467,1194.7239,181.03125,77,TopofMid,apEX,76561197989744167,ct,false,false,ct,12.654936,18,54,0,true,head,false,false,0,0,t,false,12872,1487.3047,714.11975,130.37225,48,TopofMid,dumau,76561198194325317,t,mp9,17293822569134293026,15487622187,"",0,2
false,,,,,,,,,1620.8628,-36.219177,132.03125,76,BombsiteA,mezii,76561197973140692,ct,false,false,ct,10.568342,5,17,0,false,stomach,false,false,0,0,t,false,13633,1348.1656,277.70853,128.03125,11,TopofMid,saadzin,76561198100494962,t,mp9,17293822569177022498,40458558849,"",0,2
false,,,,,,,,,774.56396,1911.9857,136.03125,82,Banana,flameZ,76561197978835160,ct,false,false,ct,11.38118,0,92,0,true,head,false,false,0,0,t,false,16199,340.3587,2020.9772,139.0042,82,Banana,saadzin,76561198100494962,t,mp9,17293822569149562914,27512960954,"",0,3
false,769.83203,2324.7014,136.03146,100.0,BombsiteB,apEX,76561197989744167,ct,753.6874,1933.4567,142.66927,82,Banana,flameZ,76561197978835160,ct,false,false,ct,11.743922,0,87,0,false,generic,false,false,0,0,t,false,16501,367.92767,1676.5575,134.0313,11,Banana,lux,76561198074017668,t,hegrenade,"","","",0,3
false,,,,,,,,,493.57388,608.1854,86.37458,59,Middle,ZywOo,76561198113666193,ct,false,false,ct,22.313782,0,111,0,true,head,false,false,0,0,t,false,16752,-333.38586,893.19617,3.6074562,100,TRamp,n1ssim,76561198061763596,t,famas,17293822569180299274,43805695040,"",0,3
false,,,,,,,,,340.60785,1925.4987,185.90625,56,Banana,apEX,76561197989744167,ct,false,true,ct,4.752183,0,98,0,true,head,false,false,0,0,t,false,16890,414.4837,1757.9382,134.03123,93,Banana,dumau,76561198194325317,t,mp9,17293822569134293026,15487622187,"",0,3
false,688.28937,2041.4342,136.03128,27.0,Banana,flameZ,76561197978835160,ct,377.58768,1918.5002,136.03122,45,Banana,apEX,76561197989744167,ct,false,false,ct,17.044611,0,86,0,true,head,false,false,0,0,t,false,16951,41.56961,1339.6119,102.75942,43,Banana,latto,76561198850020186,t,mp9,17293822569134293026,15487622187,"",0,3
